v1,v2
1030,893
1030,783
1030,699
1030,198
1030,396
1030,675
1030,235
1030,590
1030,368
1030,324
1030,154
1030,253
1030,200
1030,143
1030,205
1030,980
1030,2
1030,970
1030,475
1030,460
1030,627
1030,115
1030,922
1030,1044
701,61
701,723
701,1012
701,123
701,271
701,847
701,785
701,800
701,378
701,930
701,210
701,104
701,855
701,710
701,961
701,62
701,796
701,416
701,896
701,763
701,568
701,491
701,751
701,341
701,267
701,959
701,805
701,611
701,349
701,934
701,80
701,691
701,928
701,561
701,567
701,107
701,787
493,1000
493,88
493,112
493,708
493,788
493,477
493,581
493,119
493,337
493,902
493,744
493,395
493,159
493,172
493,259
493,517
493,31
493,694
493,484
493,966
493,299
493,44
493,266
493,943
493,916
493,597
493,832
493,485
493,990
493,142
493,837
493,293
493,397
493,1002
930,61
930,723
930,1012
930,123
930,482
930,271
930,847
930,785
930,800
930,378
930,701
930,29
930,673
930,210
930,104
930,710
930,961
930,62
930,796
930,416
930,896
930,763
930,568
930,491
930,751
930,341
930,267
930,959
930,650
930,805
930,611
930,349
930,934
930,80
930,691
930,928
930,561
930,567
930,107
930,787
29,61
29,1012
29,123
29,722
29,271
29,847
29,785
29,800
29,280
29,378
29,930
29,673
29,855
29,710
29,62
29,796
29,896
29,201
29,763
29,603
29,568
29,341
29,267
29,959
29,650
29,805
29,288
29,80
29,691
29,928
29,561
29,107
29,1045
112,88
112,493
112,708
112,788
112,477
112,581
112,119
112,902
112,744
112,50
112,395
112,516
112,159
112,172
112,259
112,517
112,31
112,694
112,484
112,44
112,266
112,943
112,916
112,597
112,832
112,485
112,990
112,142
112,837
112,293
112,397
112,1002
735,588
735,727
735,807
735,908
735,859
735,245
735,139
735,834
735,81
735,612
735,728
735,486
735,525
735,183
735,644
735,295
735,695
735,179
735,406
735,173
735,331
735,854
735,311
735,479
735,14
735,641
735,304
735,503
735,303
735,448
735,892
237,261
237,960
237,1000
237,499
237,788
237,829
237,709
237,511
237,358
237,11
237,713
237,180
237,337
237,273
237,370
237,976
237,881
237,259
237,517
237,31
237,373
237,694
237,484
237,966
237,546
237,669
237,44
237,308
237,943
237,424
237,485
237,990
237,839
237,1002
281,875
281,577
281,615
281,1034
281,294
281,171
281,750
281,960
281,757
281,540
281,473
281,573
281,829
281,284
281,977
281,459
281,328
281,358
281,931
281,558
281,562
281,165
281,591
281,490
281,375
281,881
281,546
281,327
281,191
281,102
281,238
281,839
871,586
871,215
871,76
871,71
871,322
871,933
871,489
871,495
871,666
871,456
871,831
871,872
871,614
871,314
871,593
871,861
871,372
871,320
871,668
871,986
871,213
871,889
871,435
871,441
871,384
871,753
871,596
871,920
871,973
871,1029
871,152
871,598
871,547
871,637
871,164
871,851
871,873
871,636
871,113
871,141
871,687
871,898
871,533
871,132
871,307
871,140
871,674
665,347
665,1047
665,401
665,367
665,137
665,689
665,599
665,718
665,647
665,942
665,856
665,858
665,67
665,748
665,90
665,290
665,623
665,923
665,34
665,715
665,356
665,106
665,791
665,857
665,657
665,948
665,445
665,75
665,901
665,885
665,676
665,392
665,755
665,1024
665,950
665,64
665,580
665,1001
1047,45
1047,665
1047,353
1047,367
1047,65
1047,137
1047,689
1047,468
1047,658
1047,599
1047,406
1047,899
1047,647
1047,398
1047,447
1047,856
1047,382
1047,748
1047,503
1047,303
1047,623
1047,923
1047,34
1047,56
1047,715
1047,106
1047,657
1047,892
1047,305
1047,348
1047,1024
1047,302
1047,672
1047,64
1047,860
1047,685
1047,589
1047,1001
721,999
721,883
721,117
721,633
721,964
721,393
721,1030
721,111
721,357
721,682
721,128
721,498
721,10
721,699
721,198
721,396
721,675
721,590
721,936
721,368
721,253
721,200
721,143
721,980
721,2
721,475
721,922
721,1060
721,1055
601,27
601,876
601,478
601,256
601,230
601,527
601,774
601,1015
601,145
601,39
601,552
601,625
601,815
601,745
601,684
601,646
601,465
601,988
601,332
601,68
601,772
601,38
601,914
601,379
601,690
601,124
601,777
601,449
601,69
601,342
601,250
601,286
601,474
601,487
601,775
601,786
601,841
601,206
145,27
145,876
145,478
145,256
145,230
145,527
145,774
145,1015
145,601
145,39
145,552
145,411
145,625
145,815
145,745
145,684
145,646
145,465
145,988
145,332
145,68
145,526
145,772
145,409
145,38
145,914
145,379
145,690
145,124
145,777
145,449
145,69
145,342
145,250
145,286
145,474
145,487
145,775
145,786
145,841
145,206
190,12
190,216
190,817
190,919
190,912
190,909
190,882
190,504
190,77
190,506
190,1059
190,801
190,551
190,234
190,204
190,360
190,921
190,47
190,578
190,391
190,321
190,671
190,609
190,376
190,193
190,285
190,425
190,8
190,289
190,508
190,579
190,37
190,965
190,229
190,906
190,905
71,586
71,215
71,76
71,871
71,933
71,489
71,495
71,666
71,456
71,872
71,614
71,314
71,593
71,861
71,372
71,320
71,668
71,889
71,435
71,441
71,753
71,596
71,152
71,598
71,851
71,141
71,687
71,533
71,140
924,1056
924,57
924,823
924,698
924,367
924,161
924,345
924,292
924,65
924,629
924,137
924,689
924,269
924,1003
924,925
924,1049
924,282
924,232
924,549
924,241
924,239
924,422
924,808
924,363
924,86
924,1007
924,575
924,389
924,106
924,453
924,865
924,243
924,768
924,948
924,445
924,901
924,676
924,392
924,688
924,377
924,1052
924,302
924,514
924,672
924,726
924,758
924,935
924,569
924,1001
739,500
739,850
739,518
739,181
739,761
739,158
739,381
739,927
739,853
739,869
739,806
739,505
739,97
739,46
739,543
739,153
739,423
739,58
739,804
739,828
739,895
739,888
739,134
739,846
739,799
739,731
739,877
739,419
739,890
739,725
739,946
739,163
739,937
739,21
739,845
739,842
739,664
739,652
739,138
739,594
739,1026
401,347
401,317
401,665
401,367
401,137
401,689
401,599
401,718
401,647
401,942
401,856
401,858
401,67
401,748
401,290
401,623
401,923
401,34
401,356
401,106
401,791
401,857
401,948
401,445
401,75
401,901
401,885
401,676
401,392
401,755
401,1024
401,950
401,580
401,1001
322,76
322,871
322,489
322,495
322,831
322,320
322,986
322,213
322,889
322,435
322,384
322,753
322,717
322,920
322,319
322,973
322,1029
322,521
322,547
322,679
322,637
322,164
322,873
322,636
322,113
322,898
322,365
322,132
322,307
322,674
698,1056
698,316
698,7
698,388
698,826
698,57
698,823
698,924
698,161
698,345
698,629
698,925
698,1049
698,329
698,886
698,1036
698,494
698,282
698,228
698,549
698,241
698,239
698,422
698,957
698,352
698,174
698,301
698,808
698,363
698,86
698,1007
698,389
698,865
698,243
698,948
698,688
698,703
698,1052
698,514
698,758
698,569
673,1012
673,123
673,482
673,722
673,280
673,378
673,930
673,29
673,210
673,104
673,710
673,62
673,796
673,896
673,17
673,201
673,50
673,491
673,516
673,751
673,341
673,1058
673,650
673,805
673,224
673,611
673,349
673,288
673,934
673,691
673,928
673,561
673,567
673,787
673,1045
210,123
210,482
210,280
210,701
210,930
210,673
210,104
210,710
210,62
210,796
210,896
210,17
210,50
210,568
210,491
210,516
210,751
210,341
210,1058
210,650
210,805
210,224
210,611
210,349
210,288
210,934
210,691
210,928
210,561
210,567
210,787
353,45
353,1047
353,65
353,137
353,468
353,658
353,232
353,406
353,899
353,173
353,135
353,398
353,447
353,14
353,382
353,304
353,503
353,303
353,56
353,715
353,453
353,101
353,657
353,892
353,305
353,348
353,302
353,64
353,860
353,685
353,589
367,317
367,665
367,1047
367,924
367,401
367,345
367,65
367,137
367,689
367,468
367,1049
367,227
367,599
367,899
367,647
367,856
367,67
367,748
367,363
367,290
367,623
367,923
367,34
367,715
367,575
367,356
367,106
367,453
367,657
367,948
367,445
367,75
367,305
367,901
367,348
367,676
367,392
367,755
367,688
367,1024
367,1052
367,302
367,514
367,672
367,950
367,758
367,64
367,935
367,214
367,1001
367,712
573,743
573,615
573,1034
573,995
573,454
573,750
573,532
573,390
573,540
573,281
573,709
573,43
573,977
573,931
573,558
573,165
573,439
573,591
573,343
573,490
573,375
573,993
573,818
573,587
573,191
573,991
573,956
573,819
573,839
161,316
161,7
161,388
161,57
161,924
161,698
161,345
161,292
161,629
161,269
161,1003
161,925
161,1049
161,1036
161,494
161,607
161,228
161,549
161,716
161,241
161,718
161,239
161,583
161,978
161,422
161,957
161,4
161,808
161,865
161,857
161,243
161,948
161,445
161,392
161,688
161,377
161,758
161,569
431,971
431,166
431,1014
431,463
431,199
431,541
431,605
431,218
431,346
431,607
431,195
431,716
431,693
431,583
431,978
431,904
431,146
431,24
431,455
431,4
431,660
431,821
431,220
431,1009
431,170
431,939
431,862
431,752
431,626
431,932
910,765
910,661
910,813
910,1035
910,696
910,225
910,952
910,420
910,262
910,203
910,998
910,160
910,291
910,428
910,576
910,844
910,870
910,746
910,563
910,197
910,400
910,992
910,385
910,548
910,1017
910,894
910,236
910,911
910,394
998,765
998,661
998,813
998,1035
998,366
998,696
998,225
998,952
998,420
998,262
998,203
998,910
998,160
998,291
998,428
998,576
998,351
998,93
998,844
998,870
998,746
998,812
998,563
998,133
998,438
998,400
998,548
998,1017
998,824
998,894
998,236
998,811
998,911
998,539
998,394
166,971
166,431
166,1014
166,463
166,199
166,541
166,605
166,218
166,346
166,607
166,195
166,693
166,583
166,978
166,904
166,146
166,24
166,455
166,4
166,660
166,821
166,220
166,1009
166,170
166,939
166,862
166,752
166,626
166,932
933,586
933,22
933,215
933,114
933,76
933,871
933,71
933,489
933,495
933,666
933,831
933,872
933,659
933,614
933,314
933,593
933,861
933,372
933,255
933,320
933,668
933,207
933,986
933,213
933,219
933,889
933,435
933,441
933,0
933,705
933,129
933,753
933,596
933,152
933,40
933,598
933,639
933,851
933,141
933,560
933,687
933,533
933,108
933,132
933,140
345,1056
345,316
345,7
345,388
345,57
345,823
345,317
345,924
345,698
345,367
345,161
345,292
345,65
345,629
345,137
345,689
345,1003
345,925
345,1049
345,1036
345,282
345,232
345,228
345,549
345,241
345,239
345,422
345,174
345,808
345,363
345,86
345,1007
345,575
345,356
345,389
345,106
345,453
345,865
345,243
345,948
345,901
345,392
345,688
345,703
345,1052
345,302
345,514
345,672
345,726
345,950
345,758
345,569
345,1001
104,723
104,123
104,482
104,280
104,701
104,930
104,673
104,210
104,710
104,961
104,62
104,796
104,896
104,17
104,568
104,491
104,751
104,341
104,1058
104,805
104,224
104,611
104,349
104,288
104,934
104,691
104,928
104,561
104,567
104,787
838,661
838,989
838,1035
838,696
838,225
838,863
838,519
838,432
838,203
838,192
838,1
838,291
838,852
838,223
838,351
838,870
838,559
838,194
838,298
838,257
838,563
838,1023
838,548
838,1017
838,811
838,361
838,182
838,539
838,678
489,586
489,22
489,215
489,76
489,871
489,71
489,322
489,933
489,495
489,666
489,456
489,831
489,872
489,659
489,614
489,314
489,593
489,861
489,372
489,320
489,668
489,986
489,213
489,219
489,889
489,435
489,441
489,384
489,129
489,753
489,596
489,717
489,920
489,319
489,973
489,1029
489,152
489,40
489,521
489,598
489,547
489,639
489,679
489,637
489,851
489,873
489,636
489,113
489,141
489,687
489,898
489,533
489,108
489,365
489,132
489,307
489,140
489,674
855,61
855,723
855,1012
855,123
855,722
855,271
855,847
855,785
855,800
855,378
855,701
855,29
855,275
855,710
855,961
855,62
855,796
855,201
855,556
855,763
855,603
855,568
855,267
855,959
855,1058
855,650
855,805
855,349
855,288
855,80
855,691
855,928
855,561
855,107
855,1045
1014,971
1014,431
1014,166
1014,463
1014,199
1014,541
1014,886
1014,605
1014,218
1014,346
1014,607
1014,195
1014,693
1014,583
1014,978
1014,904
1014,146
1014,24
1014,455
1014,4
1014,660
1014,821
1014,220
1014,1009
1014,170
1014,939
1014,862
1014,752
1014,626
1,661
1,989
1,1035
1,696
1,225
1,863
1,519
1,432
1,203
1,192
1,838
1,160
1,291
1,852
1,223
1,576
1,351
1,844
1,559
1,194
1,298
1,257
1,563
1,1023
1,548
1,1017
1,811
1,361
1,182
1,539
1,394
1,678
463,971
463,431
463,166
463,1014
463,199
463,541
463,605
463,218
463,346
463,607
463,195
463,716
463,693
463,583
463,978
463,904
463,146
463,24
463,455
463,4
463,660
463,821
463,220
463,1009
463,170
463,939
463,862
463,752
463,626
463,932
292,924
292,161
292,345
292,65
292,629
292,689
292,269
292,1003
292,232
292,241
292,718
292,239
292,422
292,808
292,90
292,86
292,106
292,791
292,857
292,768
292,948
292,445
292,901
292,676
292,392
292,688
292,377
292,726
292,758
292,766
292,907
292,681
292,935
292,569
292,580
292,214
292,1001
292,712
708,88
708,493
708,112
708,788
708,477
708,581
708,119
708,902
708,744
708,50
708,395
708,516
708,159
708,172
708,259
708,517
708,31
708,694
708,484
708,44
708,266
708,943
708,916
708,597
708,832
708,485
708,990
708,142
708,837
708,293
708,397
708,1002
65,45
65,1047
65,924
65,353
65,367
65,345
65,292
65,137
65,689
65,269
65,468
65,1003
65,658
65,599
65,232
65,406
65,899
65,647
65,135
65,398
65,447
65,856
65,90
65,503
65,363
65,86
65,290
65,303
65,623
65,923
65,56
65,715
65,575
65,389
65,106
65,453
65,657
65,768
65,948
65,892
65,305
65,901
65,348
65,676
65,392
65,688
65,377
65,1052
65,302
65,514
65,672
65,726
65,758
65,766
65,64
65,907
65,681
65,860
65,935
65,685
65,589
65,214
65,1001
65,712
495,215
495,76
495,871
495,71
495,322
495,933
495,489
495,666
495,831
495,614
495,314
495,593
495,861
495,276
495,372
495,320
495,668
495,986
495,213
495,889
495,435
495,441
495,384
495,129
495,753
495,596
495,717
495,319
495,152
495,40
495,521
495,598
495,679
495,851
495,141
495,687
495,898
495,533
495,108
495,365
495,132
495,307
495,140
495,674
629,1056
629,7
629,388
629,57
629,823
629,924
629,698
629,161
629,345
629,292
629,925
629,282
629,232
629,549
629,241
629,239
629,422
629,808
629,363
629,86
629,1007
629,389
629,453
629,865
629,243
629,688
629,1052
629,302
629,726
137,317
137,665
137,1047
137,924
137,401
137,353
137,367
137,345
137,65
137,689
137,468
137,227
137,599
137,647
137,398
137,856
137,503
137,363
137,290
137,623
137,923
137,34
137,715
137,575
137,106
137,453
137,657
137,948
137,75
137,305
137,901
137,348
137,676
137,688
137,1024
137,1052
137,302
137,514
137,672
137,950
137,758
137,64
137,685
137,1001
151,443
151,84
151,648
151,1022
151,822
151,157
151,41
151,149
151,868
151,408
151,91
151,252
151,212
151,742
151,42
151,536
151,20
151,175
151,36
151,258
151,795
151,781
151,879
151,110
151,825
151,816
151,1011
151,248
151,1024
199,971
199,431
199,166
199,1014
199,463
199,541
199,605
199,218
199,346
199,607
199,195
199,693
199,583
199,978
199,904
199,146
199,24
199,455
199,4
199,660
199,821
199,220
199,1009
199,170
199,939
199,862
199,752
199,626
199,932
843,22
843,760
843,100
843,747
843,542
843,683
843,156
843,809
843,26
843,659
843,276
843,255
843,430
843,630
843,571
843,986
843,219
843,903
843,705
843,570
843,129
843,176
843,700
843,9
843,40
843,639
843,891
843,776
843,108
505,554
505,500
505,94
505,518
505,399
505,268
505,761
505,158
505,381
505,951
505,927
505,853
505,510
505,869
505,806
505,739
505,97
505,46
505,810
505,543
505,153
505,884
505,423
505,58
505,828
505,895
505,888
505,134
505,846
505,799
505,731
505,890
505,387
505,975
505,725
505,163
505,937
505,21
505,72
505,845
505,842
505,707
505,664
505,982
505,652
505,138
505,594
666,586
666,215
666,76
666,871
666,71
666,933
666,489
666,495
666,456
666,872
666,614
666,314
666,593
666,861
666,372
666,255
666,320
666,668
666,889
666,435
666,441
666,0
666,705
666,753
666,596
666,152
666,598
666,851
666,141
666,687
666,533
666,140
809,22
809,760
809,100
809,747
809,542
809,683
809,156
809,843
809,26
809,659
809,276
809,255
809,430
809,630
809,571
809,986
809,219
809,903
809,705
809,570
809,129
809,176
809,700
809,9
809,40
809,639
809,891
809,776
809,108
689,665
689,1047
689,924
689,401
689,367
689,345
689,292
689,65
689,137
689,269
689,1003
689,1049
689,599
689,232
689,718
689,647
689,856
689,808
689,90
689,363
689,86
689,290
689,623
689,923
689,715
689,356
689,106
689,857
689,768
689,948
689,445
689,75
689,901
689,676
689,392
689,688
689,377
689,302
689,514
689,672
689,726
689,950
689,758
689,766
689,64
689,907
689,681
689,935
689,569
689,214
689,1001
689,712
499,261
499,960
499,1000
499,237
499,788
499,829
499,11
499,713
499,180
499,337
499,273
499,370
499,976
499,881
499,259
499,517
499,31
499,373
499,694
499,484
499,966
499,546
499,44
499,266
499,308
499,943
499,916
499,424
499,485
499,990
499,142
499,839
499,1002
269,347
269,760
269,100
269,542
269,156
269,924
269,161
269,292
269,65
269,689
269,1003
269,630
269,571
269,232
269,718
269,903
269,239
269,858
269,700
269,808
269,90
269,86
269,106
269,791
269,891
269,857
269,768
269,948
269,445
269,776
269,901
269,676
269,392
269,377
269,726
269,758
269,766
269,907
269,681
269,935
269,569
269,580
269,214
269,1001
269,712
788,1000
788,88
788,493
788,112
788,237
788,708
788,499
788,477
788,829
788,581
788,119
788,337
788,902
788,744
788,395
788,273
788,370
788,976
788,159
788,172
788,259
788,517
788,31
788,373
788,694
788,484
788,966
788,44
788,266
788,943
788,916
788,597
788,832
788,424
788,485
788,990
788,142
788,837
788,293
788,397
788,1002
477,88
477,493
477,112
477,708
477,788
477,581
477,119
477,902
477,744
477,50
477,395
477,516
477,159
477,172
477,259
477,517
477,31
477,694
477,484
477,44
477,266
477,943
477,916
477,597
477,832
477,485
477,990
477,142
477,837
477,293
477,397
477,1002
468,45
468,1047
468,353
468,367
468,65
468,137
468,658
468,406
468,899
468,647
468,135
468,398
468,447
468,856
468,14
468,382
468,503
468,303
468,56
468,715
468,101
468,657
468,892
468,305
468,348
468,676
468,64
468,860
468,685
468,589
1003,347
1003,924
1003,161
1003,345
1003,292
1003,65
1003,689
1003,269
1003,232
1003,718
1003,858
1003,808
1003,90
1003,86
1003,106
1003,791
1003,857
1003,768
1003,948
1003,445
1003,901
1003,676
1003,392
1003,688
1003,377
1003,726
1003,758
1003,766
1003,907
1003,681
1003,935
1003,569
1003,580
1003,214
1003,1001
1003,712
925,1056
925,316
925,7
925,388
925,826
925,57
925,823
925,924
925,698
925,161
925,345
925,629
925,1049
925,329
925,886
925,1036
925,494
925,282
925,228
925,549
925,241
925,239
925,422
925,957
925,352
925,174
925,301
925,808
925,86
925,1007
925,389
925,865
925,243
925,948
925,392
925,688
925,703
925,1052
925,758
925,569
829,1034
829,960
829,540
829,237
829,281
829,499
829,788
829,709
829,581
829,375
829,273
829,370
829,976
829,881
829,172
829,517
829,31
829,373
829,694
829,484
829,966
829,546
829,191
829,943
829,916
829,485
829,990
829,839
829,1002
1049,316
1049,7
1049,388
1049,826
1049,57
1049,317
1049,924
1049,698
1049,367
1049,161
1049,345
1049,689
1049,925
1049,329
1049,886
1049,227
1049,1036
1049,494
1049,282
1049,240
1049,228
1049,549
1049,241
1049,239
1049,422
1049,957
1049,352
1049,174
1049,301
1049,67
1049,363
1049,1007
1049,923
1049,575
1049,356
1049,865
1049,243
1049,948
1049,75
1049,901
1049,392
1049,688
1049,703
1049,1052
1049,302
1049,514
1049,672
1049,950
1049,758
1049,569
1049,1001
541,971
541,431
541,166
541,1014
541,463
541,199
541,605
541,218
541,346
541,607
541,195
541,716
541,693
541,583
541,978
541,904
541,146
541,24
541,455
541,4
541,660
541,821
541,220
541,1009
541,170
541,939
541,862
541,752
541,626
541,932
275,655
275,52
275,756
275,908
275,979
275,723
275,634
275,126
275,722
275,847
275,855
275,125
275,974
275,335
275,961
275,437
275,714
275,556
275,603
275,565
275,900
275,427
275,1028
275,48
275,82
275,1058
275,224
275,561
275,1045
456,586
456,215
456,76
456,871
456,71
456,489
456,666
456,831
456,872
456,614
456,314
456,593
456,861
456,320
456,668
456,213
456,889
456,435
456,384
456,753
456,596
456,920
456,973
456,1029
456,152
456,598
456,547
456,637
456,164
456,851
456,873
456,636
456,113
456,141
456,687
456,533
456,365
456,132
456,307
456,140
831,215
831,76
831,871
831,322
831,933
831,489
831,495
831,456
831,314
831,593
831,320
831,668
831,986
831,213
831,889
831,435
831,384
831,753
831,717
831,920
831,319
831,973
831,1029
831,152
831,521
831,547
831,679
831,637
831,164
831,873
831,636
831,113
831,898
831,365
831,132
831,307
831,674
265,325
265,740
265,287
265,421
265,60
265,622
265,680
265,628
265,476
265,592
265,1042
265,631
265,729
265,686
265,338
265,940
265,1038
265,1005
265,1041
265,996
265,651
265,318
265,522
265,502
265,653
265,720
265,762
265,28
265,3
265,835
534,528
534,814
534,410
534,98
534,632
534,929
534,74
534,784
534,294
534,454
534,333
534,171
534,246
534,473
534,544
534,354
534,969
534,188
534,954
534,670
534,663
534,165
534,490
534,619
534,582
534,818
534,103
534,87
534,926
534,1048
534,121
534,938
534,440
534,150
472,167
472,221
472,89
472,323
472,13
472,233
472,18
472,16
472,955
472,585
472,386
472,984
472,466
472,512
472,773
472,446
472,792
472,1057
472,283
472,724
472,364
472,96
472,1008
472,1043
472,130
472,336
472,545
472,426
472,555
472,488
472,649
472,54
472,945
472,144
472,340
472,309
472,1019
472,277
472,350
472,515
472,208
472,968
472,264
507,667
507,557
507,621
507,572
507,1032
507,529
507,624
507,279
507,310
507,458
507,492
507,1051
507,402
507,147
507,1010
507,798
507,334
507,260
507,790
507,120
507,606
507,405
507,272
507,793
507,887
507,874
507,1006
507,470
507,833
39,27
39,876
39,478
39,256
39,230
39,527
39,774
39,1015
39,601
39,145
39,552
39,411
39,625
39,815
39,745
39,684
39,646
39,465
39,988
39,332
39,68
39,526
39,772
39,409
39,38
39,914
39,379
39,690
39,124
39,777
39,449
39,69
39,342
39,250
39,286
39,474
39,487
39,775
39,786
39,841
39,206
864,383
864,667
864,557
864,572
864,778
864,222
864,529
864,481
864,339
864,450
864,444
864,492
864,462
864,741
864,620
864,402
864,1010
864,798
864,334
864,692
864,120
864,483
864,405
864,178
864,272
864,617
864,874
864,719
864,122
864,442
864,1039
512,167
512,221
512,89
512,323
512,13
512,233
512,18
512,955
512,984
512,466
512,472
512,773
512,446
512,792
512,1057
512,96
512,1008
512,1043
512,130
512,545
512,555
512,488
512,54
512,945
512,144
512,309
512,277
512,350
512,515
512,264
631,740
631,287
631,60
631,827
631,622
631,1021
631,680
631,628
631,476
631,592
631,1042
631,131
631,265
631,729
631,686
631,940
631,638
631,1005
631,1041
631,996
631,651
631,866
631,318
631,502
631,653
631,720
631,762
631,3
631,835
848,383
848,667
848,557
848,621
848,33
848,572
848,529
848,624
848,737
848,550
848,310
848,585
848,458
848,386
848,1051
848,402
848,1010
848,798
848,802
848,1025
848,724
848,334
848,564
848,260
848,692
848,55
848,947
848,790
848,178
848,272
848,649
848,278
848,249
848,794
848,793
848,887
848,313
848,53
848,833
848,662
848,1039
848,467
848,371
848,797
773,167
773,221
773,89
773,323
773,778
773,13
773,233
773,18
773,16
773,955
773,585
773,386
773,984
773,466
773,472
773,512
773,741
773,446
773,792
773,1057
773,283
773,724
773,96
773,1008
773,15
773,1043
773,130
773,545
773,483
773,555
773,488
773,54
773,945
773,442
773,144
773,340
773,309
773,1019
773,277
773,350
773,515
773,1039
773,208
773,371
773,264
801,216
801,919
801,972
801,909
801,434
801,504
801,77
801,369
801,506
801,1059
801,985
801,190
801,1054
801,849
801,177
801,360
801,921
801,47
801,578
801,391
801,321
801,376
801,697
801,508
801,579
801,185
801,836
801,906
801,905
125,169
125,1033
125,148
125,315
125,52
125,458
125,756
125,979
125,126
125,275
125,359
125,49
125,974
125,802
125,608
125,953
125,531
125,734
125,335
125,790
125,714
125,556
125,313
125,53
125,565
125,900
125,427
125,497
125,616
125,830
125,28
125,82
97,330
97,500
97,518
97,268
97,158
97,381
97,927
97,853
97,869
97,806
97,739
97,505
97,46
97,810
97,543
97,413
97,884
97,423
97,58
97,828
97,895
97,134
97,846
97,890
97,387
97,725
97,163
97,937
97,21
97,72
97,842
97,707
97,664
97,652
97,138
97,594
97,1026
41,782
41,443
41,918
41,84
41,648
41,1022
41,822
41,733
41,151
41,677
41,183
41,764
41,149
41,1016
41,523
41,1004
41,704
41,868
41,604
41,408
41,91
41,252
41,212
41,42
41,536
41,92
41,362
41,20
41,175
41,85
41,300
41,36
41,987
41,258
41,795
41,915
41,781
41,879
41,110
41,825
41,816
41,248
462,221
462,323
462,667
462,557
462,572
462,778
462,222
462,529
462,481
462,339
462,450
462,444
462,492
462,864
462,741
462,620
462,1010
462,798
462,283
462,334
462,692
462,120
462,405
462,555
462,178
462,272
462,617
462,874
462,470
462,719
462,122
462,442
462,1039
404,770
404,1033
404,217
404,105
404,588
404,421
404,247
404,35
404,618
404,962
404,967
404,297
404,834
404,530
404,99
404,638
404,6
404,840
404,820
404,127
404,789
404,436
404,754
404,522
404,63
404,653
404,854
404,762
404,471
404,645
404,480
404,3
404,469
404,553
741,383
741,167
741,221
741,323
741,667
741,557
741,572
741,778
741,222
741,18
741,529
741,481
741,339
741,450
741,955
741,444
741,492
741,864
741,773
741,462
741,620
741,402
741,798
741,283
741,334
741,564
741,692
741,120
741,483
741,555
741,178
741,617
741,874
741,719
741,122
741,442
741,1039
620,221
620,323
620,667
620,557
620,572
620,778
620,222
620,529
620,481
620,339
620,450
620,444
620,492
620,864
620,462
620,741
620,798
620,283
620,334
620,692
620,120
620,405
620,555
620,178
620,272
620,617
620,874
620,470
620,719
620,122
620,442
620,1039
552,27
552,876
552,478
552,256
552,230
552,527
552,774
552,1015
552,601
552,145
552,39
552,815
552,745
552,684
552,646
552,465
552,988
552,332
552,772
552,38
552,914
552,379
552,690
552,124
552,777
552,449
552,250
552,474
552,841
46,403
46,554
46,94
46,518
46,399
46,268
46,882
46,158
46,381
46,951
46,510
46,806
46,739
46,505
46,97
46,810
46,543
46,551
46,251
46,884
46,423
46,58
46,828
46,895
46,846
46,878
46,799
46,731
46,387
46,975
46,244
46,725
46,163
46,937
46,21
46,72
46,584
46,707
46,664
46,982
46,652
46,138
46,594
1054,730
1054,919
1054,972
1054,909
1054,520
1054,380
1054,434
1054,312
1054,70
1054,504
1054,369
1054,506
1054,985
1054,801
1054,849
1054,263
1054,177
1054,804
1054,226
1054,779
1054,78
1054,877
1054,47
1054,578
1054,274
1054,321
1054,535
1054,508
1054,913
1054,185
1054,836
1054,79
1054,905
729,325
729,740
729,287
729,421
729,60
729,827
729,622
729,52
729,680
729,628
729,476
729,592
729,1042
729,265
729,631
729,686
729,359
729,940
729,1038
729,1005
729,734
729,1041
729,996
729,651
729,318
729,522
729,502
729,653
729,762
729,830
729,28
729,471
729,3
810,403
810,554
810,518
810,399
810,268
810,882
810,158
810,381
810,951
810,510
810,806
810,505
810,97
810,46
810,551
810,251
810,884
810,423
810,58
810,828
810,895
810,878
810,799
810,419
810,391
810,609
810,387
810,193
810,285
810,975
810,244
810,725
810,163
810,289
810,937
810,72
810,584
810,707
810,579
810,965
810,982
810,138
810,594
810,1026
326,344
326,410
326,875
326,577
326,632
326,780
326,294
326,333
326,171
326,960
326,757
326,473
326,711
326,270
326,354
326,284
326,188
326,670
326,5
326,538
326,328
326,663
326,358
326,562
326,451
326,180
326,582
326,87
326,926
326,1048
326,102
326,196
326,938
326,150
686,287
686,60
686,949
686,827
686,622
686,680
686,628
686,476
686,592
686,1042
686,265
686,631
686,729
686,940
686,1038
686,1005
686,736
686,1041
686,996
686,651
686,318
686,502
686,653
686,720
686,762
686,412
686,524
686,3
686,835
543,330
543,500
543,518
543,381
543,927
543,853
543,869
543,806
543,739
543,505
543,97
543,46
543,413
543,423
543,58
543,828
543,895
543,846
543,890
543,387
543,725
543,163
543,937
543,21
543,72
543,187
543,842
543,664
543,231
543,138
543,594
612,588
612,727
612,807
612,994
612,859
612,417
612,642
612,245
612,732
612,139
612,733
612,997
612,735
612,728
612,525
612,183
612,613
612,644
612,1016
612,523
612,436
612,295
612,695
612,179
612,331
612,92
612,311
612,162
612,479
612,85
612,14
612,987
612,641
612,407
612,1027
612,304
612,202
711,344
711,814
711,410
711,875
711,577
711,632
711,780
711,294
711,333
711,171
711,757
711,473
711,326
711,270
711,284
