v1,v2
1243,386
1243,1177
1243,287
1243,1065
1243,248
1243,281
1243,1075
1243,1223
1243,496
1243,405
1243,178
1243,1183
1243,974
1243,124
1243,940
1243,74
1243,174
1243,557
1243,1062
1243,212
1243,514
1243,250
1243,1202
1243,209
1243,962
1243,612
1243,880
1243,232
1243,950
1243,775
1243,1100
1243,1071
1243,1134
1243,613
1243,44
1243,984
914,866
914,684
914,101
914,772
914,882
914,475
914,142
914,1143
914,330
914,1110
914,13
914,1086
914,1019
914,736
914,1091
914,1006
914,966
914,520
914,815
914,428
914,674
914,1140
914,6
914,799
914,997
914,1124
914,813
914,81
914,924
914,252
914,983
914,14
914,1137
914,256
914,769
914,504
914,1023
914,759
914,308
705,747
705,332
705,1155
705,1231
705,689
705,192
705,1179
705,133
705,257
705,137
705,244
705,752
705,598
705,650
705,223
705,62
705,411
705,1136
705,586
705,1219
705,45
705,1129
705,787
705,1008
705,1036
705,539
705,1154
705,623
705,1084
705,905
705,1014
705,874
979,1272
979,509
979,753
979,120
979,774
979,415
979,451
979,205
979,396
979,987
979,936
979,519
979,402
979,939
979,825
979,1128
979,526
979,393
979,1052
979,114
979,533
979,850
979,1063
979,262
979,651
979,472
979,185
979,227
979,410
979,955
979,1176
979,47
979,251
979,722
979,144
979,254
979,495
979,849
979,1167
979,1132
979,876
979,714
979,554
979,700
1075,261
1075,55
1075,386
1075,20
1075,287
1075,1065
1075,248
1075,135
1075,1243
1075,9
1075,405
1075,178
1075,1183
1075,564
1075,438
1075,124
1075,940
1075,74
1075,1186
1075,557
1075,212
1075,514
1075,970
1075,587
1075,1202
1075,209
1075,617
1075,739
1075,775
1075,1100
1075,1071
1075,44
1075,15
1075,931
7,1273
7,1222
7,321
7,223
7,200
7,878
7,615
7,549
7,62
7,1239
7,1136
7,1235
7,16
7,786
7,963
7,803
7,1045
7,92
7,293
7,710
7,846
7,1263
7,1012
7,1234
7,879
7,245
7,874
7,474
7,1013
908,1191
908,792
908,367
908,1281
908,90
908,1162
908,445
908,532
908,398
908,466
908,951
908,733
908,255
908,136
908,148
908,683
908,711
908,1198
908,1144
908,190
908,596
908,1264
908,436
908,741
908,588
908,282
908,146
908,132
908,469
908,1208
915,196
915,1069
915,488
915,150
915,1138
915,1172
915,536
915,1262
915,294
915,322
915,1196
915,1082
915,290
915,140
915,921
915,573
915,1097
915,913
915,1233
915,442
915,1002
915,645
915,563
915,616
915,315
915,1011
915,686
915,344
915,1188
523,300
523,937
523,867
523,925
523,1114
523,718
523,129
523,853
523,60
523,783
523,1044
523,91
523,113
523,270
523,1204
523,1111
523,900
523,1146
523,717
523,1253
523,887
523,1157
523,489
523,479
523,298
523,898
523,190
523,897
523,1122
523,1264
523,678
523,620
523,806
523,146
523,704
523,525
523,530
1281,1191
1281,810
1281,782
1281,112
1281,367
1281,908
1281,445
1281,532
1281,398
1281,466
1281,951
1281,927
1281,1059
1281,733
1281,136
1281,683
1281,688
1281,711
1281,204
1281,1198
1281,1144
1281,596
1281,1064
1281,741
1281,633
1281,1246
1281,282
1281,352
1281,1201
1281,132
1281,469
1281,213
1281,1208
1281,1209
32,381
32,767
32,307
32,706
32,463
32,679
32,177
32,1065
32,551
32,83
32,986
32,19
32,567
32,376
32,949
32,154
32,285
32,947
32,407
32,418
32,1220
32,39
32,556
32,126
32,1085
32,239
32,1256
32,201
32,1250
32,612
32,1061
32,1007
32,998
32,883
32,1269
32,390
91,867
91,523
91,90
91,1162
91,802
91,1204
91,1111
91,829
91,216
91,717
91,255
91,264
91,887
91,834
91,1157
91,898
91,190
91,1264
91,678
91,436
91,620
91,806
91,859
91,235
91,704
91,960
91,132
91,525
91,530
326,959
326,1103
326,1206
326,101
326,772
326,631
326,1217
326,271
326,965
326,475
326,142
326,544
326,580
326,13
326,1072
326,1086
326,1091
326,1006
326,1169
326,817
326,134
326,818
326,167
326,253
326,125
326,647
326,749
326,1268
326,602
326,1124
326,1001
326,1221
326,252
326,166
326,1137
326,886
326,404
326,455
326,1255
551,1224
551,386
551,767
551,307
551,706
551,463
551,1065
551,248
551,281
551,32
551,83
551,496
551,19
551,567
551,626
551,154
551,418
551,1220
551,39
551,74
551,556
551,174
551,1186
551,1256
551,201
551,1250
551,612
551,950
551,1071
551,1269
90,1191
90,792
90,367
90,908
90,91
90,1162
90,445
90,802
90,532
90,398
90,1204
90,1111
90,466
90,951
90,1059
90,733
90,255
90,264
90,136
90,148
90,688
90,834
90,711
90,1157
90,1198
90,470
90,1144
90,898
90,190
90,596
90,1264
90,436
90,588
90,424
90,1182
90,806
90,282
90,446
90,146
90,1201
90,790
90,132
90,469
90,484
90,530
90,1208
90,981
90,1060
316,216
316,222
316,255
316,264
316,816
316,1107
316,1145
316,470
316,861
316,1037
316,969
316,999
316,840
316,1102
316,1152
316,1123
316,952
316,901
316,362
316,859
316,707
316,186
316,229
316,761
316,704
316,960
316,661
316,842
316,1060
316,910
316,116
316,1039
316,217
1223,864
1223,20
1223,1177
1223,527
1223,1243
1223,178
1223,1183
1223,974
1223,564
1223,438
1223,59
1223,124
1223,940
1223,174
1223,110
1223,1062
1223,212
1223,514
1223,250
1223,970
1223,1202
1223,962
1223,433
1223,880
1223,739
1223,232
1223,950
1223,775
1223,1100
1223,1134
1223,613
1223,44
1223,15
1223,931
1223,984
865,869
865,387
865,1074
865,347
865,21
865,614
865,12
865,777
865,895
865,584
865,535
865,1158
865,660
865,791
865,583
865,263
865,1040
865,1125
865,1028
865,8
865,1034
865,65
865,1275
865,456
865,690
865,159
865,157
865,38
865,744
865,413
865,673
865,278
865,862
865,776
865,541
865,518
865,492
865,173
865,153
349,1170
349,317
349,17
349,1238
349,58
349,10
349,68
349,61
349,494
349,34
349,1153
349,1174
349,271
349,545
349,276
349,158
349,1030
349,592
349,795
349,763
349,1098
349,111
349,559
349,461
349,635
349,283
349,933
349,82
349,597
349,1276
349,538
349,0
349,968
349,443
349,89
349,1093
349,43
349,793
349,71
1162,1191
1162,792
1162,367
1162,908
1162,91
1162,90
1162,445
1162,802
1162,532
1162,398
1162,1204
1162,1111
1162,466
1162,951
1162,733
1162,255
1162,264
1162,136
1162,148
1162,834
1162,711
1162,1145
1162,1157
1162,470
1162,1144
1162,1123
1162,596
1162,1264
1162,436
1162,588
1162,424
1162,297
1162,1182
1162,806
1162,282
1162,446
1162,146
1162,229
1162,790
1162,132
1162,469
1162,484
1162,530
1162,1208
1162,981
1162,842
1162,1060
509,1272
509,979
509,753
509,120
509,831
509,415
509,205
509,987
509,936
509,1092
509,526
509,1052
509,114
509,1063
509,651
509,1047
509,410
509,955
509,1241
509,1176
509,47
509,722
509,144
509,572
509,720
509,1167
509,1099
509,1132
509,876
509,554
509,700
1242,959
1242,1206
1242,238
1242,965
1242,1121
1242,142
1242,565
1242,1161
1242,330
1242,145
1242,945
1242,1086
1242,1019
1242,1252
1242,1091
1242,815
1242,134
1242,674
1242,749
1242,1166
1242,1140
1242,6
1242,1268
1242,997
1242,57
1242,252
1242,983
1242,1093
1242,166
1242,1056
1242,1054
1242,1137
1242,345
1242,852
1242,256
1242,106
1242,455
1242,759
1151,104
1151,36
1151,95
1151,1200
1151,1109
1151,88
1151,755
1151,976
1151,731
1151,552
1151,497
1151,1158
1151,1257
1151,791
1151,374
1151,408
1151,1040
1151,1031
1151,1125
1151,881
1151,191
1151,99
1151,926
1151,1150
1151,629
1151,456
1151,690
1151,130
1151,680
1151,524
1151,841
1151,697
1151,744
1151,78
1151,742
1151,770
1151,485
1151,447
1151,801
1151,600
1151,701
753,1272
753,979
753,509
753,320
753,120
753,831
753,774
753,205
753,987
753,936
753,1092
753,526
753,114
753,1063
753,651
753,955
753,1241
753,1176
753,47
753,251
753,722
753,144
753,572
753,1167
753,1099
753,1132
753,876
753,554
753,700
9,386
9,20
9,287
9,679
9,177
9,527
9,1065
9,135
9,1075
9,405
9,178
9,949
9,564
9,863
9,285
9,438
9,947
9,1055
9,295
9,59
9,407
9,74
9,654
9,126
9,1085
9,239
9,212
9,604
9,250
9,970
9,587
9,1202
9,1035
9,209
9,617
9,444
9,739
9,775
9,1071
9,1078
9,883
9,15
9,931
975,382
975,872
975,406
975,932
975,1267
975,549
975,1120
975,364
975,414
975,972
975,797
975,477
975,284
975,636
975,765
975,856
975,296
975,400
975,1279
975,1101
975,699
975,967
975,155
975,977
975,1119
975,371
975,710
975,1066
975,355
975,643
975,875
975,664
975,846
975,1104
975,1095
975,417
975,1068
975,64
101,959
101,1103
101,68
101,61
101,1206
101,914
101,326
101,772
101,631
101,1217
101,271
101,965
101,142
101,580
101,1091
101,817
101,818
101,253
101,428
101,635
101,647
101,1140
101,82
101,1268
101,0
101,997
101,57
101,1001
101,252
101,983
101,1137
101,886
101,1023
101,455
445,792
445,367
445,908
445,1281
445,90
445,1162
445,532
445,466
445,951
445,733
445,136
445,148
445,683
445,688
445,711
445,204
445,1198
445,748
445,1144
445,596
445,436
445,741
445,633
445,588
445,352
445,446
445,1201
445,469
445,179
445,1208
445,671
445,1209
83,381
83,767
83,307
83,706
83,463
83,1065
83,32
83,551
83,986
83,19
83,567
83,376
83,949
83,154
83,285
83,947
83,418
83,1220
83,39
83,556
83,126
83,1085
83,239
83,1256
83,201
83,1250
83,612
83,1061
83,1007
83,998
83,1269
83,390
1112,458
1112,63
1112,211
1112,668
1112,726
1112,904
1112,323
1112,796
1112,272
1112,988
1112,500
1112,521
1112,964
1112,1271
1112,676
1112,260
1112,127
1112,638
1112,291
1112,1139
1112,384
1112,27
1112,171
1112,839
1112,98
1112,1159
1112,4
1112,131
1112,505
772,866
772,684
772,914
772,326
772,101
772,882
772,1217
772,475
772,142
772,1143
772,580
772,1110
772,13
772,1072
772,1086
772,1019
772,736
772,1091
772,1006
772,520
772,817
772,815
772,253
772,428
772,674
772,1140
772,6
772,799
772,997
772,1124
772,813
772,81
772,1221
772,924
772,252
772,983
772,14
772,1137
772,256
772,769
772,404
772,504
772,953
772,1023
772,455
772,759
772,308
802,1191
802,91
802,90
802,1162
802,398
802,1204
802,1111
802,1059
802,733
802,255
802,264
802,136
802,148
802,834
802,816
802,1157
802,898
802,190
802,1264
802,306
802,436
802,620
802,806
802,282
802,859
802,704
802,132
802,213
802,530
802,1187
802,1060
1138,569
1138,196
1138,23
1138,483
1138,1245
1138,150
1138,26
1138,581
1138,915
1138,1172
1138,536
1138,894
1138,105
1138,294
1138,322
1138,858
1138,313
1138,233
1138,1080
1138,138
1138,891
1138,1082
1138,290
1138,140
1138,921
1138,573
1138,1097
1138,289
1138,913
1138,1233
1138,762
1138,546
1138,442
1138,1002
1138,645
1138,563
1138,616
1138,70
1138,1163
1138,315
1138,1011
1138,686
1138,844
1138,344
1009,1193
1009,332
1009,1155
1009,1231
1009,692
1009,644
1009,689
1009,1179
1009,187
1009,754
1009,69
1009,757
1009,649
1009,833
1009,1135
1009,160
1009,257
1009,137
1009,244
1009,1117
1009,779
1009,610
1009,1043
1009,1156
1009,1126
1009,586
1009,480
1009,162
1009,45
1009,1247
1009,601
1009,786
1009,787
1009,709
1009,346
1009,327
1009,419
1009,426
1009,995
1009,982
1009,1180
1009,903
1009,930
1009,918
1009,468
1009,828
1009,929
1009,838
220,694
220,843
220,42
220,121
220,325
220,1190
220,1236
220,1216
220,848
220,611
220,1261
220,1113
220,784
220,420
220,198
220,77
220,76
220,199
220,789
220,550
220,37
220,440
220,870
220,1094
220,1116
220,207
220,1197
220,675
220,916
220,1207
220,370
220,490
220,698
220,449
220,745
220,1020
220,1165
220,394
113,219
113,193
113,957
113,300
113,937
113,907
113,867
113,925
113,1114
113,718
113,129
113,203
113,740
113,946
113,622
113,60
113,783
113,1044
113,523
113,270
113,473
113,1265
113,900
113,824
113,1146
113,717
113,151
113,1253
113,502
113,576
113,479
113,298
113,884
113,341
113,724
113,1244
113,215
113,897
113,637
113,1122
113,299
113,719
113,1203
113,1173
113,102
113,845
113,827
113,279
113,800
113,170
113,703
113,854
113,486
754,1193
754,332
754,1155
754,1231
754,692
754,644
754,689
754,1179
754,187
754,531
754,1009
754,757
754,649
754,160
754,401
754,1117
754,1029
754,779
754,942
754,1043
754,139
754,309
754,751
754,241
754,195
754,812
754,432
754,1127
754,586
754,480
754,162
754,1247
754,601
754,709
754,346
754,327
754,426
754,995
754,982
754,918
754,896
754,468
754,343
754,122
547,118
547,224
547,746
547,439
547,920
547,1010
547,855
547,992
547,585
547,658
547,621
547,1033
547,1142
547,512
547,240
547,713
547,1232
547,304
547,175
547,811
547,141
547,1048
547,249
547,85
547,1105
547,1115
547,11
547,194
547,457
547,234
547,1211
547,1096
547,665
547,743
547,1021
547,1149
547,303
547,537
547,1147
547,1106
547,180
547,632
532,792
532,367
532,908
532,1281
532,90
532,1162
532,445
532,398
532,466
532,951
532,733
532,136
532,148
532,683
532,711
532,1198
532,1144
532,898
532,190
532,596
532,1264
532,436
532,741
532,588
532,282
532,146
532,132
532,469
532,1208
397,1178
397,540
397,631
397,568
397,682
397,695
397,1270
397,544
397,459
397,809
397,732
397,1277
397,288
397,338
397,566
397,51
397,333
397,368
397,657
397,1228
397,1237
397,117
397,607
397,543
397,46
397,1024
397,1254
397,275
397,478
397,339
397,820
397,363
397,627
163,342
163,740
163,946
163,1088
163,501
163,168
163,824
163,561
163,356
163,993
163,341
163,311
163,1226
163,206
163,719
163,1173
163,72
163,845
163,911
163,1184
163,1090
163,771
163,1189
163,703
163,735
163,854
163,486
163,454
163,595
163,794
69,1193
69,644
69,187
69,1009
69,757
69,833
69,1135
69,160
69,779
69,610
69,1043
69,1156
69,1126
69,480
69,162
69,188
69,1247
69,938
69,346
69,434
69,419
69,426
69,995
69,928
69,982
69,1180
69,903
69,930
69,468
69,828
69,366
69,929
69,453
69,838
429,314
429,498
429,1238
429,211
429,667
429,365
429,591
429,319
429,991
429,1041
429,990
429,785
429,835
429,788
429,1215
429,837
429,399
429,763
429,559
429,441
429,693
429,1266
429,599
429,291
429,538
429,1248
429,384
429,265
429,836
429,164
429,43
429,171
429,273
429,416
429,902
429,119
429,821
429,71
429,3
429,247
429,328
429,423
429,1108
540,1178
540,513
540,397
540,631
540,568
540,682
540,1270
540,544
540,459
540,809
540,732
540,1277
540,288
540,338
540,1169
540,51
540,368
540,602
540,1001
540,1227
540,1228
540,1237
540,607
540,491
540,46
540,1254
540,275
540,653
540,478
540,460
540,1255
540,339
540,820
540,363
540,627
757,1193
757,332
757,1155
757,1231
757,692
757,689
757,1179
757,187
757,1009
757,754
757,69
757,649
757,160
757,257
757,137
757,244
757,401
757,1117
757,1029
757,779
757,942
757,610
757,139
757,1126
757,751
757,586
757,480
757,162
757,45
757,1247
757,601
757,787
757,709
757,346
757,327
757,426
757,995
757,982
757,1180
757,903
757,905
757,930
757,918
757,896
757,468
757,343
757,122
757,929
755,36
755,95
755,1151
755,731
755,1087
755,895
755,1257
755,791
755,374
755,87
755,1070
755,1031
755,1271
755,1028
755,476
755,1192
755,191
755,638
755,629
755,130
755,680
755,934
755,78
755,225
755,742
755,608
755,770
755,1022
755,246
755,801
755,1159
755,202
755,1230
755,505
755,701
325,1175
325,220
325,1216
325,848
325,510
325,1261
325,1072
325,1113
325,594
325,832
325,640
325,1006
325,420
325,966
325,395
325,1094
325,506
325,207
325,1221
325,924
325,14
325,1133
325,31
325,1207
325,370
325,403
325,590
325,641
325,698
325,553
325,449
325,1020
325,912
325,394
325,663
649,1193
649,332
649,1155
649,692
649,689
649,1179
649,187
649,531
649,1009
649,754
649,757
649,160
649,893
649,1117
649,309
649,241
649,195
649,812
649,432
649,1127
649,586
649,480
649,1247
649,601
649,709
649,764
649,346
649,327
649,426
649,995
649,918
649,516
882,773
882,866
882,1175
882,914
882,772
882,475
882,142
882,1143
882,510
882,330
882,145
882,1110
882,13
882,1072
882,832
882,1086
882,640
882,736
882,1091
882,1006
882,966
882,520
882,815
882,428
882,674
882,395
882,6
882,799
882,506
882,997
882,1124
882,813
882,81
882,1221
882,924
882,252
882,14
882,1133
882,1056
882,1054
882,31
882,345
882,208
882,769
882,403
882,504
882,641
882,553
882,912
882,759
882,308
976,104
976,95
976,1200
976,305
976,1109
976,88
976,48
976,1151
976,552
976,359
976,497
976,584
976,464
976,583
976,1040
976,1125
976,1275
976,99
976,766
976,1150
976,456
976,690
976,437
976,524
976,841
976,697
976,744
976,673
976,978
976,485
976,447
976,518
976,492
976,600
731,36
731,95
731,458
731,1200
731,1109
731,88
731,1151
731,755
731,497
731,1257
731,374
731,796
731,87
731,1070
731,1031
731,521
731,964
731,1271
731,1192
731,191
731,629
731,130
731,680
731,78
731,742
731,770
731,485
731,246
731,801
731,1159
731,1230
731,701
631,1103
631,1178
631,326
631,101
631,397
631,540
631,1217
631,568
631,682
631,544
631,580
631,594
631,732
631,817
631,818
631,253
631,51
631,125
631,647
631,368
631,50
631,602
631,1001
631,1228
631,404
631,46
631,953
631,455
631,478
398,1191
398,810
398,908
398,1281
398,90
398,1162
398,802
398,532
398,871
398,1059
398,733
398,255
398,264
398,136
398,148
398,683
398,688
398,834
398,711
398,816
398,1157
398,1198
398,1144
398,737
398,1264
398,306
398,1064
398,436
398,741
398,633
398,282
398,859
398,1201
398,132
398,301
398,213
398,530
398,67
398,1187
398,1060
496,55
496,1224
496,386
496,706
496,1065
496,248
496,281
496,1243
496,551
496,405
496,567
496,626
496,1118
496,154
496,418
496,1220
496,39
496,74
496,654
496,556
496,1186
496,557
496,1256
496,587
496,1250
496,209
496,612
496,310
496,1071
871,1191
871,112
871,398
871,337
871,927
871,1059
871,264
871,280
871,899
871,688
871,834
871,1026
871,816
871,760
871,1037
871,969
871,999
871,840
871,33
871,737
871,306
871,1064
871,952
871,633
871,1212
871,86
871,642
871,221
871,362
871,859
871,96
871,807
871,707
871,1194
871,909
871,761
871,1201
871,605
871,574
871,301
871,1259
871,67
871,1049
871,517
871,1187
871,1060
871,671
871,1067
871,1171
871,593
871,116
871,161
1190,843
1190,853
1190,589
1190,1141
1190,42
1190,1181
1190,230
1190,220
1190,270
1190,900
1190,1236
1190,611
1190,618
1190,489
1190,789
1190,241
1190,195
1190,812
1190,432
1190,479
1190,550
1190,897
1190,1116
1190,935
1190,542
1190,745
1190,331
1190,780
1190,1165
501,219
501,193
501,342
501,214
501,203
501,740
501,946
501,1088
501,163
501,115
501,168
501,824
501,561
501,356
501,151
501,502
501,503
501,341
501,311
501,1073
501,1226
501,206
501,719
501,1173
501,72
501,845
501,911
501,1184
501,1090
501,771
501,1189
501,703
501,735
501,854
501,486
337,871
337,899
337,688
337,1026
337,816
337,421
337,760
337,748
337,1037
337,969
337,1102
337,737
337,633
337,1246
337,86
337,25
337,642
337,362
337,96
337,707
337,1201
337,508
337,790
337,574
337,301
337,179
337,67
337,517
337,487
337,1060
337,671
337,1067
337,1171
337,1209
337,292
552,104
552,380
552,95
552,1200
552,305
552,389
552,21
552,88
552,48
552,1151
552,976
552,348
552,464
552,408
552,1125
552,881
552,99
552,926
552,766
552,1150
552,456
552,690
552,437
552,524
552,841
552,697
552,184
552,978
552,980
552,600
1010,118
1010,224
1010,746
1010,439
1010,920
1010,547
1010,855
1010,621
1010,373
1010,1142
1010,512
1010,1232
1010,304
1010,811
1010,141
1010,1048
1010,249
1010,85
1010,1105
1010,1115
1010,11
1010,457
1010,1096
1010,665
1010,1149
1010,303
1010,1106
1010,180
1010,632
904,726
904,1112
904,923
904,272
904,988
904,40
904,500
904,511
904,562
904,575
904,338
904,646
904,750
904,603
904,676
904,948
904,819
904,260
904,378
904,75
904,634
904,435
904,318
904,117
904,1024
904,5
904,839
904,1164
904,98
904,1025
904,392
904,1258
29,694
29,805
29,1141
29,121
29,230
29,238
29,1280
29,728
29,784
29,66
29,847
29,1252
29,198
29,738
29,1000
29,77
29,467
29,76
29,228
29,199
29,37
29,440
29,675
29,1056
29,507
29,1054
29,916
29,345
29,490
29,218
29,577
29,1081
29,449
29,277
29,780
29,555
29,22
29,152
29,394
29,243
29,169
619,382
619,18
619,93
619,922
619,579
619,1278
619,406
619,1004
619,1016
619,1120
619,471
619,1015
619,716
619,797
619,477
619,284
619,765
619,639
619,677
619,1218
619,1018
619,856
619,448
619,361
619,391
619,481
619,1119
619,624
619,756
619,1066
619,643
619,875
619,2
619,1104
619,534
619,1095
619,237
872,382
872,723
872,108
872,975
872,941
872,932
872,1267
872,549
872,364
872,414
872,972
872,636
872,296
872,400
872,1101
872,699
872,967
872,155
872,758
872,977
872,371
872,493
872,355
872,664
872,1104
872,528
872,417
872,1068
872,64
320,1272
320,753
320,120
320,831
320,205
320,396
320,987
320,936
320,519
320,606
320,919
320,1195
320,1092
320,526
320,1052
320,768
320,28
320,185
320,375
320,1047
320,410
320,955
320,336
320,1005
320,1241
320,251
320,722
320,144
320,572
320,954
320,720
320,985
320,1099
320,268
320,876
320,669
320,554
320,1210
320,1076
1217,959
1217,1103
1217,68
1217,61
1217,1206
1217,326
1217,101
1217,772
1217,631
1217,271
1217,965
1217,142
1217,565
1217,580
1217,1091
1217,817
1217,818
1217,167
1217,253
1217,635
1217,647
1217,1166
1217,1140
1217,82
1217,1268
1217,0
1217,57
1217,1001
1217,252
1217,983
1217,1137
1217,886
1217,1023
1217,455
833,723
833,108
833,1009
833,69
833,1135
833,941
833,779
833,610
833,549
833,414
833,1126
833,162
833,188
833,786
833,400
833,434
833,419
833,699
833,982
833,758
833,725
833,1180
833,903
833,930
833,493
833,917
833,648
833,846
833,468
833,828
833,528
833,929
568,1178
568,397
568,540
568,631
568,682
568,1270
568,544
568,459
568,809
568,732
568,1277
568,288
568,51
568,333
568,125
568,368
568,657
568,870
568,602
568,1228
568,1197
568,1237
568,607
568,46
568,1254
568,275
568,653
568,478
568,460
568,1255
568,339
568,820
568,363
568,627
359,305
359,1074
359,1109
359,21
359,12
359,48
359,976
359,584
359,535
359,464
359,583
359,263
359,1040
359,1125
359,8
359,1275
359,766
359,1150
359,456
359,690
359,437
359,159
359,744
359,673
359,978
359,862
359,447
359,518
359,492
359,173
359,600
271,959
271,68
271,667
271,1206
271,326
271,349
271,101
271,1217
271,965
271,565
271,592
271,817
271,134
271,167
271,635
271,647
271,749
271,1166
271,933
271,82
271,1268
271,538
271,0
271,968
271,89
271,57
271,1001
271,1093
271,166
271,43
271,886
271,455
545,1170
545,317
545,17
545,1238
545,68
545,61
545,494
545,1153
545,1174
545,349
545,276
545,158
545,1030
545,763
545,1098
545,111
545,559
545,461
545,635
545,441
545,283
545,933
545,597
545,1276
545,538
545,0
545,968
545,89
545,43
545,71
238,694
238,805
238,121
238,1242
238,29
238,1161
238,330
238,145
238,1280
238,728
238,847
238,1252
238,815
238,1000
238,228
238,571
238,6
238,1056
238,1054
238,916
238,345
238,490
238,218
238,106
238,1081
238,555
238,759
238,394
238,169
115,219
115,193
115,342
115,907
115,925
115,1114
115,214
115,203
115,740
115,946
115,622
115,501
115,168
115,824
115,561
115,1240
115,151
115,502
115,503
115,1244
115,1073
115,206
115,1173
115,183
115,72
115,54
115,845
115,1184
115,771
115,735
986,381
986,706
986,463
986,679
986,177
986,32
986,83
986,567
986,376
986,626
986,1118
986,949
986,285
986,947
986,295
986,407
986,418
986,1220
986,39
986,654
986,556
986,126
986,1085
986,239
986,1256
986,604
986,201
986,1250
986,1035
986,617
986,444
986,1061
986,310
986,1007
986,1071
986,998
986,1078
986,883
986,390
412,210
412,385
412,60
412,829
412,1240
412,231
412,887
412,1077
412,681
412,499
412,379
412,702
412,1274
412,372
412,712
412,369
412,298
412,383
412,808
412,156
412,183
412,425
412,1083
412,235
412,911
412,182
412,1251
412,670
412,409
412,822
412,1185
412,525
412,1038
412,548
412,715
412,360
579,382
579,18
579,93
579,109
579,192
579,619
579,1278
579,406
579,672
579,598
579,1004
579,189
579,1016
579,1120
579,1015
579,797
579,477
579,284
579,765
579,639
579,677
579,1129
579,1218
579,1018
579,856
579,448
579,1279
579,391
579,1119
579,1066
579,643
579,875
579,2
579,534
579,1095
1172,266
1172,23
1172,1245
1172,431
1172,150
1172,915
1172,1138
1172,536
1172,894
1172,294
1172,322
1172,858
1172,313
1172,233
1172,994
1172,140
1172,921
1172,573
1172,286
1172,1097
1172,289
1172,1233
1172,762
1172,691
1172,546
1172,442
1172,1002
1172,645
1172,563
1172,616
1172,70
1172,315
1172,1011
1172,686
1172,176
1172,844
1172,344
965,959
965,1206
965,326
965,1242
965,101
965,1217
965,271
965,1121
965,142
965,565
965,1161
965,945
965,1086
965,1019
965,1091
965,817
965,815
965,134
965,647
965,749
965,1166
965,1140
965,82
965,6
965,1268
965,57
965,252
965,983
965,1093
965,166
965,1137
965,852
965,256
965,106
965,455
965,759
270,300
270,937
270,907
270,867
270,925
270,1114
270,718
270,129
270,843
270,853
270,1044
270,523
270,113
270,1190
270,1265
270,900
270,1236
270,717
270,1253
270,502
270,576
270,489
270,479
270,550
270,724
270,215
270,897
270,1122
270,1116
270,299
270,1203
270,102
270,827
270,170
270,745
1204,867
1204,523
1204,91
1204,90
1204,1162
1204,802
1204,1111
1204,829
1204,216
1204,717
1204,255
1204,887
1204,1077
1204,1145
1204,1157
1204,470
1204,884
1204,898
1204,190
1204,1123
1204,1264
1204,436
1204,620
1204,424
1204,806
1204,156
1204,146
1204,235
1204,186
1204,229
1204,409
1204,704
1204,960
1204,525
1204,530
536,267
536,569
536,196
536,1069
536,483
536,488
536,150
536,26
536,581
536,915
536,1138
536,1172
536,105
536,1262
536,294
536,322
536,1196
536,269
536,1080
536,80
536,138
536,890
536,891
536,302
536,1082
536,290
536,140
536,921
536,573
536,1097
536,913
536,1233
536,442
536,1002
536,563
536,616
536,315
536,1011
536,344
536,1249
536,1188
1135,723
1135,644
1135,1009
1135,69
1135,833
1135,941
1135,779
1135,610
1135,1043
1135,549
1135,1126
1135,162
1135,188
1135,1247
1135,434
1135,419
1135,982
1135,725
1135,1180
1135,903
1135,930
1135,493
1135,917
1135,648
1135,468
1135,828
1135,528
1135,929
1135,453
1135,838
473,957
473,867
473,925
473,727
473,60
473,783
473,1044
473,113
473,885
473,1265
473,804
473,1146
473,717
473,151
473,1253
473,887
473,499
473,298
473,884
473,341
473,973
473,724
473,215
473,637
473,383
473,299
473,719
473,1203
473,958
473,425
473,102
473,827
473,279
473,800
473,182
473,170
473,1185
473,525
473,1260
473,703
473,1038
473,548
473,486
473,73
885,727
885,473
885,804
885,717
885,515
885,1253
885,887
885,729
885,944
885,499
885,489
885,479
885,884
885,973
885,215
885,377
885,637
885,450
885,620
885,958
885,102
885,827
885,279
885,186
885,704
885,427
885,1260
885,1205
885,522
885,659
885,73
1278,18
1278,93
1278,109
1278,192
1278,619
1278,579
1278,406
1278,672
1278,598
1278,650
1278,1004
1278,189
1278,1016
1278,1015
1278,284
1278,765
1278,639
1278,677
1278,1129
1278,1218
1278,1018
1278,856
1278,448
1278,452
1278,361
1278,391
1278,481
1278,539
1278,624
1278,756
1278,1154
1278,1066
1278,643
1278,875
1278,2
1278,534
1278,1095
1278,237
348,314
348,104
348,380
348,498
348,1200
348,211
348,365
348,389
348,991
348,1041
348,552
348,990
348,408
348,127
348,881
348,1057
348,99
348,926
348,524
348,841
348,1248
348,172
348,265
348,836
348,184
348,416
348,821
348,980
348,328
1087,755
1087,630
1087,778
1087,1050
1087,529
1087,1046
1087,87
1087,1070
1087,52
1087,521
1087,1271
1087,79
1087,476
1087,628
1087,103
1087,259
1087,638
1087,680
1087,934
1087,335
1087,128
1087,225
1087,27
1087,608
1087,906
1087,662
1087,49
1087,652
1087,388
1087,1022
1087,246
1087,888
1087,465
1087,482
1087,1159
1087,625
1087,202
1087,4
1087,147
1087,1042
1087,1230
1087,131
1087,505
1087,971
1087,996
1087,558
1265,219
1265,193
1265,957
1265,300
1265,937
1265,907
1265,867
1265,925
1265,1114
1265,718
1265,129
